,emdb_id,emdb_map_file,raw_box_size_pixel,raw_pixel_size_angstrom,raw_recommended_contour_level,raw_resolution,downsampled_angpix,label_raw_norm,vol_raw_min,vol_raw_max
3396,EMD-31618,emd_31618.map,256,1.1,0.0462,3.2,4.40000009536743,-0.537049089041774,6.72338074103607E-10,0.199589192867279
3397,EMD-31810,emd_31810.map,256,0.858,0.015,3.92,3.43199992179871,-0.584553792058605,7.02695845955503E-10,0.072211511433125
3398,EMD-31815,emd_31815.map,320,0.858,0.009,4.5,4.28999990224838,-0.363368803954268,2.03954006461338E-11,0.028273826465011
3399,EMD-31948,emd_31948.map,220,1.307,0.023,4.04,4.49281264096499,-0.617487916594819,1.52107137996182E-09,0.120257630944252
3400,EMD-32243,emd_32243.map,320,0.85,0.02,3.57,4.25000011920929,-0.970986181338278,2.45630234901872E-11,1.37865340709686
3401,EMD-32245,emd_32245.map,192,1.4666667,0.05,4.21,4.40000009536743,-0.931605488951433,1.0487326285169E-10,1.46210563182831
3402,EMD-32247,emd_32247.map,256,1.04,0.03,3.16,4.15999984741211,-0.958637805849598,2.85662335799963E-12,1.45060002803803
3403,EMD-32901,emd_32901.map,320,1.064,0.04,3.4,5.32000005245209,-0.943761055678504,1.67549599194849E-10,1.42250180244446
3404,EMD-33035,emd_33035.map,384,1.05,0.1,9.4,6.29999971389771,-0.489126734037117,5.95873975162142E-11,0.391486525535583
3405,EMD-33272,emd_33272.map,256,1.1,0.012,3.86,4.40000009536743,-0.666672006994329,2.981127011914E-10,0.072001151740551
3406,EMD-33300,emd_33300.map,256,0.82,0.6,3.2,3.27999997138977,-0.837351396534796,2.23517417907715E-08,7.37786817550659
3407,EMD-33446,emd_33446.map,192,1.014,0.03,3.2,3.0420001745224,-0.645019898292594,6.81750619499488E-12,0.169023558497429
3408,EMD-33700,emd_33700.map,182,2.2,0.4,5.6,6.25625013560057,-0.501574953253352,2.13873132537401E-08,1.60505568981171
3409,EMD-33702,emd_33702.map,182,2.2,0.4,4.5,6.25625013560057,-0.559589523754545,5.09485476030136E-09,1.81648719310761
3410,EMD-33703,emd_33703.map,182,2.2,0.4,5.2,6.25625013560057,-0.496106087431442,3.70387209791545E-09,1.58763575553894
3411,EMD-33704,emd_33704.map,182,2.2,0.3,8,6.25625013560057,-0.55771268162594,7.93570276158562E-09,1.35658419132233
3412,EMD-33705,emd_33705.map,182,2.2,0.4,6.1,6.25625013560057,-0.505446021073234,4.79893635940698E-09,1.61761915683746
3413,EMD-13743,emd_13743.map,320,1.086,0.021,3,5.42999982833862,-0.650664964320274,2.09213779633899E-09,0.120228409767151
3414,EMD-13752,emd_13752.map,300,1.086,0.0281,3.7,5.09062483906746,-0.651230844929597,8.60202742369864E-11,0.161138102412224
3415,EMD-14999,emd_14999.map,320,1.065,0.0115,6.2,5.3250002861023,-0.66117646040904,1.03296142472953E-10,0.067881941795349
3416,EMD-15000,emd_15000.map,320,1.065,0.01,5.1,5.3250002861023,-0.686845229775409,4.34325457543405E-11,0.063866183161736
3417,EMD-25074,emd_25074.map,256,1.015,0.09,3.8,4.05999994277954,-0.807088133587381,1.27640837424739E-16,0.933068573474884
3418,EMD-25171,emd_25171.map,300,1.08,0.7,3.8,5.06250020116568,-0.555706659211004,2.98243901797335E-10,3.15107131004333
3419,EMD-25395,emd_25395.map,200,0.99019,0.008,2.6,3.0943438410759,-0.67075198507977,8.03666022619609E-09,0.048595543950796
3420,EMD-25525,emd_25525.map,156,1.34564,0.102,4.4,3.27999736368656,-0.869921818826474,1.57260890507743E-12,1.56828761100769
3421,EMD-25539,emd_25539.map,400,0.95,0.014,3.5,5.93749992549419,-0.606450776521079,1.35486144872687E-11,0.07114738970995
3422,EMD-25743,emd_25743.map,400,1.058,0.233,3.8,6.61249980330467,-0.681932130705911,2.59241014072265E-11,1.46509611606598
3423,EMD-26379,emd_26379.map,512,1.08,0.64,4.4,8.64000034332275,0.048635907420338,1.28621972014104E-12,1.22063338756561
3424,EMD-26617,emd_26617.map,320,0.825,0.25,3.3,4.12499994039536,-0.687288289108513,7.92127863302738E-10,1.59891676902771
3425,EMD-26619,emd_26619.map,280,1.1,0.02,4.3,4.81250010430813,-0.428981134090249,7.84401293918435E-11,0.070050224661827
3426,EMD-26835,emd_26835.map,384,0.8521001,0.036,3.7,5.11260044574738,-0.938051431211669,4.35183798719319E-11,1.16225445270538
3427,EMD-26837,emd_26837.map,256,1.066,0.1,3.01,4.26399993896484,-0.850467686940972,3.9727398454259E-11,1.33750355243683
3428,EMD-27328,emd_27328.map,384,0.7093,3,2.6,4.25579988956451,-0.880844448789054,3.03291176895204E-11,50.3543472290039
3429,EMD-27631,emd_27631.map,210,2.166,0.14,7.64,7.10718713700771,-0.823284699284688,3.43021944182453E-09,1.58446943759918
3430,EMD-31580,emd_31580.map,480,0.85,0.3,2.19,6.37500017881393,-0.574340318872136,2.83392428447604E-12,1.40957677364349
3431,EMD-31581,emd_31581.map,480,0.85,0.2,2.18,6.37500017881393,-0.769993197360686,1.36424205265939E-12,1.73907899856567
3432,EMD-31620,emd_31620.map,256,1.1,0.0377,3.1,4.40000009536743,-0.633315218169802,1.20288605465202E-11,0.205626204609871
3433,EMD-31669,emd_31669.map,486,1.1,0.01,3.2,8.35312518104911,-0.75727578599978,1.4928936721819E-13,0.082398042082787
3434,EMD-31670,emd_31670.map,336,1.09,0.025,3.4,5.72250017523766,-0.749722441849317,6.67595076442318E-11,0.199778199195862
3435,EMD-31806,emd_31806.map,256,0.858,0.0202,3.5,3.43199992179871,-0.626267479277947,6.10339279116801E-11,0.108098700642586
3436,EMD-31907,emd_31907.map,160,1.4,0.0222,4.6,3.49999994039536,-0.664369229631314,1.81741022231563E-09,0.132288217544556
3437,EMD-31909,emd_31909.map,200,1.4,0.0138,6.7,4.37499992549419,-0.401361965112357,6.46602354992254E-11,0.046104654669762
3438,EMD-32244,emd_32244.map,320,0.85,0.02,3.71,4.25000011920929,-0.971213919054808,4.50699443044211E-11,1.38956046104431
3439,EMD-33271,emd_33271.map,256,1.1,0.013,3.13,4.40000009536743,-0.836076510202249,2.35367947354348E-09,0.158610552549362
3440,EMD-33442,emd_33442.map,200,1.08,0.04,3.1,3.37500013411045,-0.523937251985318,2.00685495999053E-10,0.168045073747635
3441,EMD-33443,emd_33443.map,200,1.08,0.04,3.2,3.37500013411045,-0.627946282230989,1.21842397282634E-10,0.215022712945938
3442,EMD-33444,emd_33444.map,200,1.071,0.04,3.2,3.34687493741512,-0.942643202571009,1.83962341887556E-11,1.39477801322937
3443,EMD-13113,emd_13113.map,480,1.06,0.55,2.4,7.94999957084656,-0.755844645180229,1.09139364212751E-11,4.50532817840576
3444,EMD-13114,emd_13114.map,480,1.06,0.38,2.3,7.94999957084656,-0.723944386201097,9.09494701772928E-13,2.75306844711304
3445,EMD-13420,emd_13420.map,432,1.06,0.038,2.2,7.1549996137619,-0.504798568341376,2.88053868952032E-12,0.153472900390625
3446,EMD-15001,emd_15001.map,320,1.065,0.014,4.4,5.3250002861023,-0.707706415924296,8.73405861523402E-11,0.095794096589088
3447,EMD-15002,emd_15002.map,320,1.065,0.02,4,5.3250002861023,-0.717809240108028,3.10943024800503E-12,0.141748085618019
3448,EMD-15003,emd_15003.map,320,1.065,0.01,5.9,5.3250002861023,-0.731522795804184,3.51550711284732E-13,0.07449422031641
3449,EMD-15086,emd_15086.map,360,1.047,0.015,4,5.88937528431416,-0.813254481188327,1.30687932697882E-10,0.160646423697472
3450,EMD-15396,emd_15396.map,384,2.489,0.0132,6.33,14.9340004920959,-0.542629534522678,9.09494701772928E-12,0.057721260935068
3451,EMD-24947,emd_24947.map,400,0.856,1.76,4.3,5.35000003874302,-0.579006377464421,1.39698386192322E-08,8.36117172241211
3452,EMD-25710,emd_25710.map,430,1.0780001,0.176,4.05,7.24281296133995,-0.424383336107573,3.7272038211876E-13,0.611518085002899
3453,EMD-26599,emd_26599.map,256,0.91,0.125,2.75,3.64000010490417,-0.801071725528099,3.52889974186699E-11,1.2567343711853
3454,EMD-26707,emd_26707.map,280,0.83,0.7,3.11,3.63124992698431,-0.632176726285109,3.9080873648345E-08,3.80617547035217
3455,EMD-26940,emd_26940.map,380,0.415,0.5,2.8,2.46406245045364,-0.681950706697865,2.4943383469811E-10,3.14416670799255
3456,EMD-26954,emd_26954.map,422,0.41499996,0.6,3.3,2.7364059984684,-0.490056446664631,1.20056853347705E-10,2.35320162773132
3457,EMD-26955,emd_26955.map,406,0.41499996,0.6,3.2,2.63265600800514,-0.535887391058431,6.12225381502185E-10,2.58557939529419
3458,EMD-26958,emd_26958.map,452,0.415,0.25,3,2.93093744106591,-0.7882563389477,1.0393244043172E-09,2.36134576797485
3459,EMD-26961,emd_26961.map,300,1.069,0.2,3.84,5.01093752682209,-0.504721213700526,2.86772970821414E-12,0.807625949382782
3460,EMD-26973,emd_26973.map,294,0.415,1,2.5,1.90640621166676,-0.579887885995636,4.58486226762034E-09,4.76063394546509
3461,EMD-26979,emd_26979.map,406,0.41499996,0.6,3.3,2.63265600800514,-0.567048861511186,1.21999432778352E-09,2.77167534828186
3462,EMD-26992,emd_26992.map,180,1.115,0.045,4.74,3.13593752682209,-0.559338498434399,1.64353739506851E-08,0.204238340258598
3463,EMD-27236,emd_27236.map,224,1.15,0.257,3.1,4.0249999165535,-0.688522593180373,2.73085909441306E-08,1.65019977092743
3464,EMD-27237,emd_27237.map,224,1.15,0.215,3.4,4.0249999165535,-0.728758990463275,9.67179314415034E-09,1.58530592918396
3465,EMD-27241,emd_27241.map,224,1.15,0.15,3.6,4.0249999165535,-0.660632259723569,4.38456382312324E-09,0.883996784687042
3466,EMD-27242,emd_27242.map,224,0.91,0.127,3.9,3.18500009179115,-0.786682805159056,2.22237894753618E-10,1.19071507453918
3467,EMD-32078,emd_32078.map,360,0.87,0.187,3.03,4.89375002682209,-0.806588736099917,4.69034533434609E-11,1.9337033033371
3468,EMD-32638,emd_32638.map,480,1.07,0.006,4.47,8.02500039339066,-0.854277043875871,4.89468526964993E-22,0.082348041236401
3469,EMD-32646,emd_32646.map,384,0.82,0.004,3.25,4.91999995708466,-0.842746536486215,6.28248917732693E-13,0.050873283296824
3470,EMD-32902,emd_32902.map,384,1.064,0.04,2.7,6.38400006294251,-0.93517342692322,6.48624140509035E-11,1.23406183719635
3471,EMD-33243,emd_33243.map,320,0.88,0.55,3.1,4.39999997615814,-0.600144559450534,1.04125033248414E-11,2.75099420547485
3472,EMD-33245,emd_33245.map,320,0.88,0.7,3,4.39999997615814,-0.497333310090739,5.79195476302363E-11,2.78514575958252
3473,EMD-33453,emd_33453.map,360,1.061,0.03,2.8,5.9681249409914,-0.720650799241578,2.0090691263408E-11,0.214784935116768
3474,EMD-33456,emd_33456.map,360,1.061,0.028,3.2,5.9681249409914,-0.6789920931839,3.7581630515926E-12,0.174450531601906
3475,EMD-33458,emd_33458.map,360,1.061,0.022,3.2,5.9681249409914,-0.666376366482143,3.88602344747468E-12,0.131885141134262
3476,EMD-33459,emd_33459.map,360,1.061,0.022,3.1,5.9681249409914,-0.677887725346371,6.35862716646951E-12,0.136598333716392
3477,EMD-33554,emd_33554.map,320,0.675,0.012,3.1,3.37500005960464,-0.57437113258723,6.75442479725063E-11,0.056387152522802
3478,EMD-12554,emd_12554.map,450,1.06,0.05,2.4,7.45312459766865,-0.39018823705254,2.26046181772688E-10,0.163985028862953
3479,EMD-13799,emd_13799.map,256,1.06,0.5,3.72,4.23999977111816,-0.482887134980505,5.82076609134674E-11,1.93381381034851
3480,EMD-14763,emd_14763.map,432,0.8600001,0.012,3.6,5.80500049889088,-0.49913357854863,3.28065808026523E-13,0.04791696742177
3481,EMD-24948,emd_24948.map,400,0.856,1.6,3.69,5.35000003874302,-0.619281017769399,2.60770320892334E-08,8.40514945983887
3482,EMD-25373,emd_25373.map,304,0.866,0.0058,3.7,4.11349998414516,-0.491610057008469,2.31473499222312E-12,0.022817131131887
3483,EMD-25542,emd_25542.map,400,0.95,0.01,3.9,5.93749992549419,-0.614806253210611,2.47354445953585E-11,0.051921922713518
3484,EMD-25824,emd_25824.map,370,1.09,0.009,3,6.30156269297004,-0.679984571960723,2.67559890909652E-10,0.056247286498547
3485,EMD-26397,emd_26397.map,256,1.1,0.007,3.39,4.40000009536743,-0.711188323684556,1.15405861950135E-11,0.048474494367838
3486,EMD-26598,emd_26598.map,256,0.91,0.128,2.79,3.64000010490417,-0.791802486684802,4.37779716991327E-12,1.22960162162781
3487,EMD-26710,emd_26710.map,280,0.83,0.5,3.19,3.63124992698431,-0.652913134546415,1.30269581788411E-08,2.88112306594849
3488,EMD-26874,emd_26874.map,398,0.415,0.5,2.35,2.58078119810671,-0.749947015666721,1.04371011833138E-09,3.99915242195129
3489,EMD-26918,emd_26918.map,288,0.415,1,2.3,1.86749996244907,-0.639234227566291,5.69257474491991E-10,5.54376316070557
3490,EMD-26944,emd_26944.map,312,0.415,1,2.7,2.02312495931983,-0.520378933812926,7.20371984286317E-09,4.16995859146118
3491,EMD-26951,emd_26951.map,266,0.415,0.7,3,1.72484371531755,-0.698512686536639,8.1928169803902E-10,4.6436448097229
3492,EMD-26953,emd_26953.map,286,0.415,0.7,3,1.85453121270984,-0.691942379455138,6.28827745430272E-09,4.54460430145264
3493,EMD-26960,emd_26960.map,450,0.83,0.15,2.74,5.83593738265336,-0.92340300305941,8.73114913702011E-10,3.91660261154175
3494,EMD-26975,emd_26975.map,260,0.415,1,2.7,1.68593746609986,-0.579054788414523,4.41774039572351E-09,4.75121212005615
3495,EMD-26988,emd_26988.map,450,0.83,0.3,2.9,5.83593738265336,-0.838782906338335,1.44063960760832E-09,3.72168970108032
3496,EMD-27234,emd_27234.map,224,1.15,0.3,3.1,4.0249999165535,-0.729681396608602,1.42232253752539E-10,2.21960306167603
3497,EMD-27235,emd_27235.map,224,1.15,0.179,3.2,4.0249999165535,-0.739717668369285,1.54465062962572E-08,1.37542939186096
3498,EMD-27240,emd_27240.map,224,1.15,0.236,3.1,4.0249999165535,-0.744130911311166,2.8116529104949E-09,1.84469330310822
3499,EMD-27430,emd_27430.map,400,0.829,0.46,2.94,5.18124997615814,-0.566716392785889,1.49011619016148E-11,2.12332057952881
3500,EMD-27431,emd_27431.map,400,0.831,0.6,2.99,5.1937498152256,-0.559369778482883,2.23517419850605E-11,2.72337198257446
3501,EMD-31531,emd_31531.map,700,2.21,0.02,4.43,24.1718754172325,-0.550261400580591,4.85380763359799E-11,0.088940553367138
3502,EMD-32647,emd_32647.map,384,0.82,0.006,3.25,4.91999995708466,-0.779790091881313,1.61629292848992E-12,0.054493460804224
3503,EMD-32648,emd_32648.map,384,0.82,0.01,3.35,4.91999995708466,-0.589843613672032,6.03175454028104E-10,0.048761885613203
3504,EMD-32651,emd_32651.map,240,1.064,0.04,4.06,3.99000003933907,-0.951235746137778,6.35537178439449E-11,1.64054596424103
3505,EMD-33244,emd_33244.map,320,0.88,0.5,3.1,4.39999997615814,-0.61806159089237,2.60312583121036E-12,2.61822319030762
3506,EMD-33246,emd_33246.map,320,0.88,0.75,2.9,4.39999997615814,-0.492228290474,1.1193441312729E-10,2.95408344268799
3507,EMD-33359,emd_33359.map,188,1.014,0.018,3.2,2.97862517088652,-0.704325226488761,1.65546465424882E-11,0.12175539880991
3508,EMD-33362,emd_33362.map,192,1.014,0.02,3.1,3.0420001745224,-0.773962814203818,4.36557456851006E-11,0.176962032914162
3509,EMD-33455,emd_33455.map,360,1.061,0.032,3,5.9681249409914,-0.716824367958602,6.32055449645286E-11,0.226008147001266
3510,EMD-33460,emd_33460.map,360,1.061,0.021,2.9,5.9681249409914,-0.665991839562676,2.28308743438488E-11,0.125745430588722
3511,EMD-33555,emd_33555.map,320,0.675,0.6,3.1,3.37500005960464,-0.645945523199517,1.35362540620854E-10,3.38930892944336
3512,EMD-33556,emd_33556.map,320,0.675,0.5,3.2,3.37500005960464,-0.491273621961141,1.04125033248414E-11,1.96569323539734
3513,EMD-13802,emd_13802.map,360,1.06,0.65,3.79,5.96249967813492,-0.417872730038834,2.18155593416369E-12,2.23318862915039
3514,EMD-14077,emd_14077.map,256,1.1672,0.227,3.4,4.66879987716675,-0.56409842559083,1.45798678685694E-10,1.04151952266693
3515,EMD-15072,emd_15072.map,360,1.047,0.0225,3,5.88937528431416,-0.815552806576161,9.81854819670502E-10,0.243972256779671
3516,EMD-24946,emd_24946.map,400,0.856,2.36,2.97,5.35000003874302,-0.733620256330758,4.19095158576965E-08,17.7190647125244
3517,EMD-24949,emd_24949.map,400,0.856,2.13,3.96,5.35000003874302,-0.474968947093419,6.51925802230835E-09,8.11380577087402
3518,EMD-25374,emd_25374.map,304,0.866,0.00427,4.2,4.11349998414516,-0.440490270747681,9.597118239002E-12,0.015263362787664
3519,EMD-25546,emd_25546.map,400,0.95,0.0168,3.8,5.93749992549419,-0.47123611034339,5.6249994245805E-11,0.063544429838657
3520,EMD-25547,emd_25547.map,400,0.95,0.0511,3.7,5.93749992549419,-0.450196901721057,2.89011210796719E-11,0.185884729027748
3521,EMD-25549,emd_25549.map,400,0.95,0.0213,3.87,5.93749992549419,-0.460166441282009,1.59939735067116E-11,0.07891321182251
3522,EMD-25550,emd_25550.map,400,0.95,0.0193,3.76,5.93749992549419,-0.459188676041287,3.57526785954576E-11,0.071374244987965
3523,EMD-25551,emd_25551.map,400,0.95,0.0106,5,5.93749992549419,-0.283617261691862,4.53767128039129E-11,0.029593119397759
3524,EMD-25553,emd_25553.map,400,0.95,0.0103,5.2,5.93749992549419,-0.236265033847164,1.28304686319858E-10,0.026972707360983
3525,EMD-25554,emd_25554.map,400,0.95,0.0112,4.9,5.93749992549419,-0.268916582293196,6.8685064146673E-13,0.030639458447695
3526,EMD-25555,emd_25555.map,400,0.95,0.0105,6,5.93749992549419,-0.153513961626567,1.34491289632832E-11,0.024808442220092
3527,EMD-25556,emd_25556.map,400,0.95,0.0107,5.3,5.93749992549419,-0.224217208226638,2.70609489677609E-11,0.027585040777922
3528,EMD-25597,emd_25597.map,400,0.95,0.0117,3.6,5.93749992549419,-0.645366309447971,9.23350979009641E-12,0.065983578562737
3529,EMD-25598,emd_25598.map,400,0.95,0.0114,3.4,5.93749992549419,-0.617914312712699,3.58254853734252E-12,0.059672478586435
3530,EMD-25599,emd_25599.map,400,0.95,0.0189,3.4,5.93749992549419,-0.600359850212183,5.73853499441501E-11,0.094585090875626
3531,EMD-25709,emd_25709.map,430,1.08,0.155,4,7.25625028833747,-0.623169552721261,2.08894707087737E-12,0.822651147842407
3532,EMD-26192,emd_26192.map,512,1.08,0.3,3.33,8.64000034332275,-0.636838507453087,1.28621972014104E-12,1.65215754508972
3533,EMD-26398,emd_26398.map,110,2.6763635,0.4,6.92,4.59999971091747,-0.62176474468092,2.86894774603752E-08,2.11508560180664
3534,EMD-26399,emd_26399.map,110,2.6763635,0.35,5.71,4.59999971091747,-0.66814394515052,3.74676112357975E-08,2.10934805870056
3535,EMD-26400,emd_26400.map,110,2.6763635,0.35,7.05,4.59999971091747,-0.659866805335121,8.38190317153931E-09,2.05801725387573
3536,EMD-26519,emd_26519.map,384,1.0922,3,3.66,6.55320024490356,-0.903670419966131,2.22463150123531E-08,62.2861633300781
3537,EMD-26567,emd_26567.map,300,0.84,0.025,2.89,3.93749987706542,-0.532056069323898,3.89412252443932E-11,0.106850408017635
3538,EMD-26597,emd_26597.map,256,0.91,0.08,2.73,3.64000010490417,-0.868050549447213,2.48840698047204E-10,1.21258556842804
3539,EMD-26917,emd_26917.map,276,0.415,1,2.2,1.7896874640137,-0.632658577431684,1.06248754239147E-09,5.44452619552612
3540,EMD-26919,emd_26919.map,242,0.415,0.8,2.5,1.56921871844679,-0.731526099756504,3.63295860061896E-09,5.95961093902588
3541,EMD-26943,emd_26943.map,900,0.415,0.2,2.4,5.83593738265336,-0.904648394843486,1.18654828258798E-13,4.19500017166138
3542,EMD-26952,emd_26952.map,262,0.415,0.7,3,1.69890621583909,-0.718181197907657,3.73408692855293E-10,4.96773099899292
3543,EMD-26978,emd_26978.map,344,0.415,0.6,3.1,2.2306249551475,-0.600757212524656,1.12532949625432E-09,3.00568985939026
3544,EMD-32639,emd_32639.map,480,1.07,0.01,3.45,8.02500039339066,-0.714819697746683,1.15165553642081E-21,0.070131070911884
3545,EMD-33233,emd_33233.map,240,1.0825,0.01,2.71,4.05937492847443,-0.595352183752744,2.07363751170142E-10,0.049425695091486
3546,EMD-33242,emd_33242.map,320,0.88,0.5,3.1,4.39999997615814,-0.643340556454646,4.16500132993658E-11,2.80379509925842
3547,EMD-33515,emd_33515.map,280,0.93,0.005,3.3,4.06875003129244,-0.588098019532781,1.16874704358949E-10,0.024277620017529
3548,EMD-33557,emd_33557.map,320,0.675,0.5,2.9,3.37500005960464,-0.623208731732684,1.04125033248414E-11,2.65398931503296
3549,EMD-11982,emd_11982.map,380,0.83,0.08,4.23,4.92812490090728,-0.212005940890285,6.08204459018324E-11,0.203047215938568
3550,EMD-12982,emd_12982.map,360,0.82000005,0.0048,3.1,4.61250029504299,-0.697417973184331,4.33558679409363E-13,0.031726934015751
3551,EMD-14715,emd_14715.map,528,0.818,0.46,2.54,6.74850015342236,-0.546600729535653,9.8256030048316E-12,2.0291166305542
3552,EMD-25432,emd_25432.map,216,1.08,0.015,2.95,3.64500014483929,-0.790326410707238,2.5780411139209E-10,0.143079534173012
3553,EMD-25527,emd_25527.map,400,0.95,0.007,4.3,5.93749992549419,-0.500980536468102,3.05299154013117E-11,0.02805501781404
3554,EMD-25528,emd_25528.map,400,0.95,0.00883,4.6,5.93749992549419,-0.356037639269411,3.88374193915908E-11,0.027423962950706
3555,EMD-25533,emd_25533.map,400,0.95,0.01,4.8,5.93749992549419,-0.470587245554166,4.5348610283602E-11,0.037777706980705
3556,EMD-25585,emd_25585.map,288,1.079,0.014,3,4.85549998283386,-0.787377520052601,1.60040003471806E-09,0.131688788533211
3557,EMD-26866,emd_26866.map,400,1.1,0.013,4.2,6.87500014901161,-0.396835302918463,9.13875659175334E-12,0.043105971068144
3558,EMD-27021,emd_27021.map,324,0.9142,0.4,3.6,4.6281375400722,-0.731695755589991,1.22643312172599E-10,2.98168969154358
3559,EMD-27022,emd_27022.map,324,0.9142,0.4,3.52,4.6281375400722,-0.754034874952762,3.06608280431497E-11,3.25249361991882
